,name,country,id,height,ranking_B,events_B,rounds_B,semis_B,finals_B,gold_B,silver_B,bronze_B,tops,zones,top_attempts,zone_attempts,boulders_attempted,top_percentage,ranking_per_event_B
704,Ricardo Neves,POR,6104,,11.33,1,1,0,0,0,0,0,0,0,0,0,5,0.0,11.33
705,Dingguo Wang,CHN,2939,,11.25,2,2,0,0,0,0,0,0,4,0,14,10,0.0,5.62
706,Jinyu Pan,CHN,2928,,11.0,1,1,0,0,0,0,0,1,2,8,10,5,0.2,11.0
707,Rodrigo Iasi Hanada,BRA,12903,,11.0,6,6,0,0,0,0,0,2,10,8,42,30,0.06666666666666667,1.83
708,Florent Samyn,FRA,5677,,11.0,2,2,0,0,0,0,0,2,6,3,10,10,0.2,5.5
709,Paul Brand,NED,3607,180.0,11.0,3,3,0,0,0,0,0,2,11,6,42,15,0.13333333333333333,3.67
710,Diego Lopez Montull,MEX,6175,,11.0,2,2,0,0,0,0,0,0,4,0,8,10,0.0,5.5
711,Tristan Chen,USA,1823,,11.0,2,2,0,0,0,0,0,1,5,3,13,10,0.1,5.5
712,Cesar Grosso,BRA,3136,,11.0,5,5,0,0,0,0,0,4,12,11,37,25,0.16,2.2
713,José David Martinez Sevilla,MEX,6332,,11.0,1,1,0,0,0,0,0,0,2,0,3,5,0.0,11.0
714,Ben Hoberg,USA,6128,,11.0,1,1,0,0,0,0,0,0,2,0,2,5,0.0,11.0
715,Vitalii Lagutin,UKR,4823,,11.0,2,2,0,0,0,0,0,1,7,1,24,10,0.1,5.5
716,Dmitrijus  Monastyreckis,LTU,6244,,11.0,4,4,0,0,0,0,0,1,10,2,34,20,0.05,2.75
717,Soma Strommer,HUN,2179,,10.91,5,5,0,0,0,0,0,2,15,3,37,25,0.08,2.18
718,Davide Marco Colombo,ITA,953,,10.83,2,2,0,0,0,0,0,2,7,3,16,10,0.2,5.42
719,Nikita Devyaterikov,KAZ,3359,,10.83,2,2,0,0,0,0,0,0,0,0,0,10,0.0,5.42
720,Aleksei Shchervianin,RUS,69,,10.82,2,2,0,0,0,0,0,2,3,5,5,10,0.2,5.41
721,Yulianto Abudzar,INA,3258,,10.5,1,1,0,0,0,0,0,1,1,3,1,5,0.2,10.5
722,Marco Gozzi,ITA,874,,10.5,1,1,0,0,0,0,0,1,4,1,6,5,0.2,10.5
723,Juan O Raw,IRL,6339,,10.5,1,1,0,0,0,0,0,1,3,1,6,5,0.2,10.5
724,Ricardo Morelli,GER,6196,,10.5,1,1,0,0,0,0,0,2,3,3,4,5,0.4,10.5
725,Arturo Campos Salvador,ESP,767,,10.5,1,1,0,0,0,0,0,2,2,5,5,5,0.4,10.5
726,Rob Hunter,IRL,2589,,10.5,1,1,0,0,0,0,0,0,2,0,7,5,0.0,10.5
727,Sergey Ivanov,RUS,4873,,10.5,1,1,0,0,0,0,0,0,2,0,5,5,0.0,10.5
728,Philipp Geisenhoff,SUI,4303,,10.33,4,4,0,0,0,0,0,3,13,10,43,20,0.15,2.58
729,Lukas Franckaert,BEL,336,,10.0,3,3,0,0,0,0,0,4,11,16,44,15,0.26666666666666666,3.33
730,Bogdan Micu,ROU,4811,,10.0,4,4,0,0,0,0,0,0,7,0,19,20,0.0,2.5
731,Roland Wagner,AUT,5291,,10.0,1,1,0,0,0,0,0,3,4,7,8,5,0.6,10.0
732,Dominik Leinenbach,GER,6279,,10.0,2,2,0,0,0,0,0,3,5,11,12,10,0.3,5.0
733,Dalton Bunker,USA,1799,,10.0,1,1,0,0,0,0,0,0,3,0,13,5,0.0,10.0
734,Petr Handlir,CZE,6329,,10.0,2,2,0,0,0,0,0,1,3,1,8,10,0.1,5.0
735,Emiliyan Kolevski,BUL,6333,,9.5,3,3,0,0,0,0,0,1,4,2,7,15,0.06666666666666667,3.17
736,Isaac Estevez ,ECU,3208,,9.5,1,1,0,0,0,0,0,0,1,0,1,5,0.0,9.5
737,Kentin Boulay,FRA,480,,9.5,2,2,0,0,0,0,0,1,5,2,10,10,0.1,4.75
738,Roman Batsenko,UKR,1496,179.0,9.5,7,7,0,0,0,0,0,1,14,3,43,35,0.02857142857142857,1.36
739,Akin Taskiran,TUR,6003,,9.5,2,2,0,0,0,0,0,0,2,0,7,10,0.0,4.75
740,Truong Ngo,NED,4901,,9.1,2,2,0,0,0,0,0,1,5,4,6,10,0.1,4.55
741,Jaime Hendrik Quintana,PER,6252,,9.0,1,1,0,0,0,0,0,0,2,0,3,5,0.0,9.0
742,Elias Iagnemma,ITA,926,,9.0,3,3,0,0,0,0,0,4,6,19,17,15,0.26666666666666666,3.0
743,Ben Meeks,GBR,5792,,9.0,2,2,0,0,0,0,0,0,2,0,4,10,0.0,4.5
744,Evgeny Bashkirtsev,RUS,5271,,9.0,1,1,0,0,0,0,0,0,1,0,2,5,0.0,9.0
745,Denis Zhendinskiy,KAZ,4874,,9.0,1,1,0,0,0,0,0,0,2,0,9,5,0.0,9.0
746,Juraj Ravas,SVK,6055,,9.0,4,4,0,0,0,0,0,1,9,1,16,20,0.05,2.25
747,Alexander Shoprin,RUS,5684,,9.0,1,1,0,0,0,0,0,3,4,6,7,5,0.6,9.0
748,Edrick Freyria,MEX,5826,,9.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,9.0
749,David Leandro Saikin,ARG,6117,,9.0,3,3,0,0,0,0,0,3,10,13,26,15,0.2,3.0
750,Michele Bono,ITA,989,,9.0,1,1,0,0,0,0,0,1,5,11,17,5,0.2,9.0
751,Maximilian Lenz,AUT,1332,,8.66,2,2,0,0,0,0,0,1,6,6,13,10,0.1,4.33
752,Pawel Pietrzak,POL,6341,,8.66,1,1,0,0,0,0,0,1,4,2,6,5,0.2,8.66
753,Julien Forgue,FRA,6340,,8.66,1,1,0,0,0,0,0,0,2,0,2,5,0.0,8.66
754,Olivier Mignon,BEL,4898,,8.66,1,1,0,0,0,0,0,0,3,0,6,5,0.0,8.66
755,Chun-Hsiang Wang,TPE,2149,,8.57,7,7,0,0,0,0,0,0,4,0,9,35,0.0,1.22
756,Alexander Khopko,RUS,5175,,8.5,1,1,0,0,0,0,0,0,1,0,5,5,0.0,8.5
757,Lokesh Ranjan,IND,2632,,8.5,2,2,0,0,0,0,0,0,3,0,8,10,0.0,4.25
758,Santiago Schmidt,ARG,3159,,8.5,3,3,0,0,0,0,0,1,6,2,19,15,0.06666666666666667,2.83
759,Yaroslav Shafranskyi,UKR,5945,,8.5,1,1,0,0,0,0,0,0,1,0,5,5,0.0,8.5
760,Abhishek Mehta,IND,2656,,8.5,1,1,0,0,0,0,0,0,2,0,4,5,0.0,8.5
761,Surjit Singh Kangujam,IND,2622,,8.5,1,1,0,0,0,0,0,0,2,0,4,5,0.0,8.5
762,Maciej Dobrzanski,POL,2840,,8.5,3,3,0,0,0,0,0,0,6,0,24,15,0.0,2.83
763,Ronny Escobar,CHI,3901,,8.33,5,5,0,0,0,0,0,1,7,3,26,25,0.04,1.67
764,Teeraphon Boondech,THA,3938,,8.25,3,3,0,0,0,0,0,0,5,0,18,15,0.0,2.75
765,Danila Yamchuk,LAT,4155,,8.23,6,6,0,0,0,0,0,0,1,0,1,30,0.0,1.37
766,Silviu Corciovei,ROU,4966,,8.16,3,3,0,0,0,0,0,0,3,0,15,15,0.0,2.72
767,Keith Bradbury,GBR,4910,,8.0,2,2,0,0,0,0,0,0,5,0,14,10,0.0,4.0
768,Tomas  Vila,ARG,6115,,8.0,1,1,0,0,0,0,0,2,2,3,2,5,0.4,8.0
769,Ashleigh Wolsey-Heard,GBR,6093,,8.0,1,1,0,0,0,0,0,0,1,0,4,5,0.0,8.0
770,Eirik Birkelund Olsen,NOR,5036,,8.0,1,1,0,0,0,0,0,2,3,6,6,5,0.4,8.0
771,Christoph Hanke,GER,2014,167.0,8.0,4,4,0,0,0,0,0,5,15,15,37,20,0.25,2.0
772,Keiichiro Korenaga,JPN,2273,,8.0,2,2,0,0,0,0,0,1,5,5,16,10,0.1,4.0
773,Sergei Sinitcyn,RUS,48,,8.0,1,1,0,0,0,0,0,1,3,3,8,5,0.2,8.0
774,Daragh O Connor,IRL,2590,,8.0,3,3,0,0,0,0,0,1,7,2,20,15,0.06666666666666667,2.67
775,Alejandro Martinez  Cordero,MEX,6403,,8.0,2,2,0,0,0,0,0,0,3,0,10,10,0.0,4.0
776,Keenan Takahashi,USA,1959,,8.0,1,1,0,0,0,0,0,0,4,0,12,5,0.0,8.0
777,Calrin Curtis,RSA,1052,,8.0,4,4,0,0,0,0,0,0,11,0,43,20,0.0,2.0
778,Antoine Girard,FRA,390,,8.0,1,1,0,0,0,0,0,2,4,6,12,5,0.4,8.0
779,Charlie Schreiber,USA,1893,,8.0,2,2,0,0,0,0,0,2,4,8,18,10,0.2,4.0
780,Yongcheng Liu,CHN,2999,,8.0,2,2,0,0,0,0,0,1,6,3,25,10,0.1,4.0
781,Shion Omata,JPN,13986,,8.0,1,1,0,0,0,0,0,0,3,0,4,5,0.0,8.0
782,Jonathon Gonzalez,USA,1822,,8.0,1,1,0,0,0,0,0,0,2,0,8,5,0.0,8.0
783,Markus Jung,GER,5627,,7.66,1,1,0,0,0,0,0,2,4,4,15,5,0.4,7.66
784,Alistair Earley,AUS,2507,,7.66,5,5,0,0,0,0,0,5,11,11,32,25,0.2,1.53
785,Sebastian M Montes,ARG,6391,,7.66,3,3,0,0,0,0,0,2,5,4,10,15,0.13333333333333333,2.55
786,Athanasios Chtenas,GRE,4800,,7.5,2,2,0,0,0,0,0,0,5,0,15,10,0.0,3.75
787,Anderson Gouveia,BRA,3134,,7.5,1,1,0,0,0,0,0,0,0,0,0,5,0.0,7.5
788,Carlos Augusto Gouveia,BRA,4855,,7.5,1,1,0,0,0,0,0,0,0,0,0,5,0.0,7.5
789,Justin Jones,CAN,4856,,7.5,1,1,0,0,0,0,0,0,0,0,0,5,0.0,7.5
790,Matteo Manzoni,ITA,923,,7.33,3,3,0,0,0,0,0,3,7,11,24,15,0.2,2.44
791,Phanuphong Bunprakop,THA,3931,,7.0,1,1,0,0,0,0,0,0,1,0,9,5,0.0,7.0
792,Samuel Healy,AUS,14139,,7.0,1,1,0,0,0,0,0,1,4,1,6,5,0.2,7.0
793,Lars Bell,GER,5386,,7.0,1,1,0,0,0,0,0,2,3,4,4,5,0.4,7.0
794,Jan De Smit,BEL,6280,,7.0,1,1,0,0,0,0,0,0,1,0,3,5,0.0,7.0
795,Frank Jaenecke,GER,5983,,7.0,1,1,0,0,0,0,0,0,3,0,9,5,0.0,7.0
796,Bart Van Raaij,NED,5305,,7.0,1,1,0,0,0,0,0,0,2,0,3,5,0.0,7.0
797,Muhammad Ferza Fernada Abdi,INA,13548,,7.0,2,2,0,0,0,0,0,0,1,0,2,10,0.0,3.5
798,Rudi Moroder,ITA,4946,,7.0,1,1,0,0,0,0,0,2,4,8,13,5,0.4,7.0
799,Ivaylo Radkov,BUL,2421,,7.0,1,1,0,0,0,0,0,0,4,0,21,5,0.0,7.0
800,Martin Kuhnel,USA,1759,,7.0,2,2,0,0,0,0,0,1,4,2,10,10,0.1,3.5
801,Leonardo De Rivero Huaman,PER,7464,,7.0,1,1,0,0,0,0,0,1,2,4,9,5,0.2,7.0
802,Carlos Eduardo García Verduzco,MEX,6087,,7.0,1,1,0,0,0,0,0,1,1,2,1,5,0.2,7.0
803,Sunghoon Park,KOR,2120,165.0,7.0,1,1,0,0,0,0,0,0,1,0,5,5,0.0,7.0
804,Paolo  Rivadeneira,ECU,3242,,7.0,1,1,0,0,0,0,0,0,1,0,16,5,0.0,7.0
805,Lawrence Bogeschdorfer,AUT,1317,,7.0,2,2,0,0,0,0,0,0,6,0,19,10,0.0,3.5
806,Daehyeon Kwon,KOR,6367,,7.0,1,1,0,0,0,0,0,1,4,3,12,5,0.2,7.0
807,Ryan Copeland,USA,1896,,6.5,1,1,0,0,0,0,0,1,2,2,3,5,0.2,6.5
808,German David Sanchez,MEX,9933,,6.5,1,1,0,0,0,0,0,0,1,0,6,5,0.0,6.5
809,Evgeniy Chernyshev,RUS,4875,,6.5,1,1,0,0,0,0,0,0,0,0,0,5,0.0,6.5
810,Ville Tiukuvaara,CAN,6390,,6.5,1,1,0,0,0,0,0,0,3,0,9,5,0.0,6.5
811,Pim Cattenstart,NED,4900,,6.5,1,1,0,0,0,0,0,0,3,0,10,5,0.0,6.5
812,Gyula Juhasz,HUN,4754,,6.5,1,1,0,0,0,0,0,0,0,0,0,5,0.0,6.5
813,Artem Galushko,RUS,4876,,6.5,1,1,0,0,0,0,0,0,0,0,0,5,0.0,6.5
814,Kindar Mcnamee,CAN,1647,,6.33,3,3,0,0,0,0,0,2,9,3,31,15,0.13333333333333333,2.11
815,Alexey Molchanov,KAZ,3360,,6.33,1,1,0,0,0,0,0,1,1,1,1,5,0.2,6.33
816,Kanat Egizbayev,KAZ,6407,,6.33,1,1,0,0,0,0,0,0,0,0,0,5,0.0,6.33
817,Mohd Hazlee,SGP,3624,,6.25,1,1,0,0,0,0,0,0,3,0,11,5,0.0,6.25
818,Sangam Kc,NEP,4183,,6.25,1,1,0,0,0,0,0,0,0,0,0,5,0.0,6.25
819,Jakub Zietek,POL,2894,175.0,6.16,5,5,0,0,0,0,0,1,10,4,22,25,0.04,1.23
820,Tomas Chicaiza,ECU,12740,175.0,6.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,6.0
821,Nicholas Picarella,USA,1732,,6.0,1,1,0,0,0,0,0,0,4,0,15,5,0.0,6.0
822,Pietro Biagini,ITA,911,,6.0,1,1,0,0,0,0,0,0,4,0,11,5,0.0,6.0
823,Jake Tiger,CAN,1606,,6.0,4,4,0,0,0,0,0,1,8,3,32,20,0.05,1.5
824,Alexander Ledovskikh,UKR,5997,,6.0,1,1,0,0,0,0,0,0,1,0,4,5,0.0,6.0
825,Panayiotis Sotiris,GRE,5998,,6.0,1,1,0,0,0,0,0,0,1,0,4,5,0.0,6.0
826,Francesco Carta,ITA,4979,,6.0,1,1,0,0,0,0,0,1,3,2,10,5,0.2,6.0
827,Georgy Derkachev,RUS,83,,6.0,1,1,0,0,0,0,0,0,3,0,15,5,0.0,6.0
828,Thor Villegas García,MEX,4207,,6.0,3,3,0,0,0,0,0,1,7,3,17,15,0.06666666666666667,2.0
829,Hongil Kim,KOR,2045,,6.0,1,1,0,0,0,0,0,2,3,10,10,5,0.4,6.0
830,Björn Strömberg,SWE,4967,,6.0,2,2,0,0,0,0,0,1,3,1,9,10,0.1,3.0
831,Andrew Post,CAN,4911,,6.0,1,1,0,0,0,0,0,0,1,0,4,5,0.0,6.0
832,Konstantin Mitin,RUS,238,,6.0,3,3,0,0,0,0,0,2,8,5,28,15,0.13333333333333333,2.0
833,Gregers Gatzwiller,DEN,6159,,6.0,2,2,0,0,0,0,0,2,5,4,14,10,0.2,3.0
834,Scott Williams,CAN,1624,,6.0,1,1,0,0,0,0,0,0,1,0,4,5,0.0,6.0
835,Alessio Gosso,ITA,6163,,6.0,1,1,0,0,0,0,0,2,4,8,11,5,0.4,6.0
836,Alex Pearlstein,USA,1821,,6.0,1,1,0,0,0,0,0,0,2,0,6,5,0.0,6.0
837,Erick Morales,GUA,4189,,6.0,1,1,0,0,0,0,0,0,1,0,4,5,0.0,6.0
838,José Alejandro Sauceda Rodríguez,MEX,13636,,5.66,2,2,0,0,0,0,0,0,1,0,1,10,0.0,2.83
839,Sadra Torkamanboutorabi,IRI,3508,,5.5,3,3,0,0,0,0,0,1,8,5,51,15,0.06666666666666667,1.83
840,Luca Baltensperger,SUI,4794,,5.5,1,1,0,0,0,0,0,1,3,1,3,5,0.2,5.5
841,Noah Ridge,USA,1723,,5.5,1,1,0,0,0,0,0,1,4,3,9,5,0.2,5.5
842,Mohammadamin Yazdizad,IRI,3548,,5.5,4,4,0,0,0,0,0,1,5,7,26,20,0.05,1.38
843,Guillermo Peinado Franganillo,ESP,13316,,5.0,2,2,0,0,0,0,0,0,7,0,28,10,0.0,2.5
844,Mrityunjay Sharma,IND,2655,,5.0,1,1,0,0,0,0,0,0,1,0,2,5,0.0,5.0
845,Adam Ludford,RSA,1060,,5.0,2,2,0,0,0,0,0,0,4,0,18,10,0.0,2.5
846,Egor Kryachkov,RUS,96,,5.0,1,1,0,0,0,0,0,1,3,1,9,5,0.2,5.0
847,Taito Nakagami,JPN,2306,,5.0,1,1,0,0,0,0,0,3,5,10,16,5,0.6,5.0
848,Alexey Ilin,RUS,4878,,5.0,1,1,0,0,0,0,0,1,2,1,4,5,0.2,5.0
849,Laurenz Rudigier,AUT,4827,,5.0,2,2,0,0,0,0,0,0,4,0,29,10,0.0,2.5
850,Alexander Vasilets,BLR,4880,,5.0,1,1,0,0,0,0,0,0,3,0,5,5,0.0,5.0
851,Amiad Lipman,ISR,4016,,5.0,1,1,0,0,0,0,0,1,3,2,10,5,0.2,5.0
852,Mark Chan Chong Kiat,SGP,3651,,5.0,4,4,0,0,0,0,0,1,6,3,21,20,0.05,1.25
853,Alexander Maslov,RUS,4879,,5.0,1,1,0,0,0,0,0,1,4,2,6,5,0.2,5.0
854,Franklin Cardenas Vicente,PER,11652,,5.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,5.0
855,Hayato Nakamura,JPN,2333,,5.0,1,1,0,0,0,0,0,0,1,0,1,5,0.0,5.0
856,Ned Middlehurst,AUS,2519,,5.0,3,3,0,0,0,0,0,1,7,3,21,15,0.06666666666666667,1.67
857,Oleg Pokusaiev,UKR,1475,,5.0,1,1,0,0,0,0,0,2,4,9,15,5,0.4,5.0
858,Leto Cavé,NED,3596,165.0,5.0,2,2,0,0,0,0,0,1,6,6,25,10,0.1,2.5
859,Sergej Epih,SLO,5033,,5.0,1,1,0,0,0,0,0,0,2,0,4,5,0.0,5.0
860,Lucas Pedroza Diaz De León,MEX,11211,,5.0,2,2,0,0,0,0,0,0,3,0,12,10,0.0,2.5
861,Mandeep Kodan,IND,2650,,5.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,5.0
862,Jean Ouriques,BRA,3147,,4.91,3,3,0,0,0,0,0,1,7,4,21,15,0.06666666666666667,1.64
863,Rosen Ruev,BUL,12456,,4.91,5,5,0,0,0,0,0,1,6,4,19,25,0.04,0.98
864,Leopold Fischer,AUT,6054,,4.5,1,1,0,0,0,0,0,1,2,2,4,5,0.2,4.5
865,Ádám Bakurecz,HUN,2191,,4.5,2,2,0,0,0,0,0,0,5,0,27,10,0.0,2.25
866,Jair Octavio Moreno Montoya,MEX,11842,,4.5,2,2,0,0,0,0,0,1,4,2,16,10,0.1,2.25
867,Erick Córdova A.,HON,6455,,4.5,1,1,0,0,0,0,0,0,2,0,6,5,0.0,4.5
868,Theodoros Konstantakopoulos,GRE,4812,,4.5,3,3,0,0,0,0,0,0,5,0,14,15,0.0,1.5
869,Imashi Hashimoto,JPN,4980,,4.5,1,1,0,0,0,0,0,0,1,0,2,5,0.0,4.5
870,Samuel Butterworth,GBR,12237,,4.33,1,1,0,0,0,0,0,0,3,0,7,5,0.0,4.33
871,Felipe  Ho Foganholo,BRA,3141,,4.16,3,3,0,0,0,0,0,1,5,2,21,15,0.06666666666666667,1.39
872,Sam Lavender,AUS,2514,,4.0,4,4,0,0,0,0,0,0,10,0,46,20,0.0,1.0
873,Nikolai Michurov,RUS,138,,4.0,2,2,0,0,0,0,0,2,6,6,22,10,0.2,2.0
874,Jiun-Jie Tzeng ,TPE,2140,,4.0,1,1,0,0,0,0,0,0,1,0,2,5,0.0,4.0
875,Yerzhan Beisembayev,KAZ,3368,,4.0,1,1,0,0,0,0,0,0,1,0,3,5,0.0,4.0
876,Christian Wagner,CHI,11837,,4.0,4,4,0,0,0,0,0,1,8,6,33,20,0.05,1.0
877,David Fitzgerald,IRL,2615,,4.0,1,1,0,0,0,0,0,1,2,1,2,5,0.2,4.0
878,Alexey Panfilov,KAZ,3367,,4.0,6,6,0,0,0,0,0,1,10,6,40,30,0.03333333333333333,0.67
879,Sufriyanto Rindi,INA,3276,,4.0,1,1,0,0,0,0,0,0,1,0,4,5,0.0,4.0
880,Ignacio Bilmes,ARG,6118,,4.0,1,1,0,0,0,0,0,0,3,0,8,5,0.0,4.0
881,Ignacio Fuertes Olles,ESP,5901,,4.0,1,1,0,0,0,0,0,0,2,0,3,5,0.0,4.0
882,Ryan Scurfield,USA,6401,,4.0,1,1,0,0,0,0,0,2,4,7,4,5,0.4,4.0
883,Aiden Yanev,AUS,2567,,4.0,2,2,0,0,0,0,0,0,8,0,22,10,0.0,2.0
884,Luis Gerhardt,GER,6420,,4.0,1,1,0,0,0,0,0,2,3,8,8,5,0.4,4.0
885,Chase Gatland,NZL,3727,,4.0,5,5,0,0,0,0,0,1,10,4,33,25,0.04,0.8
886,Ivaylo Krastev,BUL,4715,,4.0,1,1,0,0,0,0,0,0,3,0,18,5,0.0,4.0
887,Jun Shibanuma,JPN,2345,,4.0,1,1,0,0,0,0,0,0,2,0,2,5,0.0,4.0
888,Pierre Eric Goudal,FRA,4708,,4.0,1,1,0,0,0,0,0,1,4,4,8,5,0.2,4.0
889,Moritz Waldleben,SUI,2789,,4.0,1,1,0,0,0,0,0,2,2,4,4,5,0.4,4.0
890,Adrian Chmiala,POL,2854,,4.0,1,1,0,0,0,0,0,2,4,3,8,5,0.4,4.0
891,Gergő Vályi ,HUN,2203,,4.0,2,2,0,0,0,0,0,2,5,7,17,10,0.2,2.0
892,Bozhidar Lyubenov,BUL,2423,,4.0,3,3,0,0,0,0,0,1,7,4,24,15,0.06666666666666667,1.33
893,Yongchen Chen,CHN,11382,,4.0,2,2,0,0,0,0,0,1,6,3,20,10,0.1,2.0
894,Melle Vroom,NED,6080,,4.0,1,1,0,0,0,0,0,0,4,0,4,5,0.0,4.0
895,Maxwell Ayrton,GBR,745,,3.66,3,3,0,0,0,0,0,3,9,8,22,15,0.2,1.22
896,Martin Mayer,GER,6197,,3.5,1,1,0,0,0,0,0,0,2,0,3,5,0.0,3.5
897,Benjamin Viberg,DEN,4902,,3.5,1,1,0,0,0,0,0,0,2,0,6,5,0.0,3.5
898,Or Miniely,ISR,4003,,3.5,2,2,0,0,0,0,0,1,4,3,8,10,0.1,1.75
899,Bence Gál,HUN,4751,,3.5,1,1,0,0,0,0,0,1,3,7,10,5,0.2,3.5
900,Zoltán Komjáti,HUN,2177,,3.5,2,2,0,0,0,0,0,2,4,8,8,10,0.2,1.75
901,Hong Il Kim,KOR,2045,,3.5,1,1,0,0,0,0,0,1,2,2,4,5,0.2,3.5
902,William Flores,PUR,14566,,3.5,1,1,0,0,0,0,0,0,1,0,3,5,0.0,3.5
903,Wolter Westdijk,NED,6081,,3.5,1,1,0,0,0,0,0,0,3,0,9,5,0.0,3.5
904,Anton Sviridov,RUS,121,,3.5,1,1,0,0,0,0,0,1,4,2,15,5,0.2,3.5
905,Timo Uznik,AUT,12382,,3.33,1,1,0,0,0,0,0,0,3,0,8,5,0.0,3.33
906,Andrew Funk,CAN,6392,,3.33,1,1,0,0,0,0,0,0,2,0,3,5,0.0,3.33
907,Romain Desgranges,FRA,437,,3.33,2,2,0,0,0,0,0,2,6,7,22,10,0.2,1.66
908,Roman Kucera,CZE,1365,,3.0,6,6,0,0,0,0,0,4,9,15,28,30,0.13333333333333333,0.5
909,Falco Filotto,BOT,4442,,3.0,3,3,0,0,0,0,0,3,10,7,18,15,0.2,1.0
910,Donghyeon Kim,KOR,2094,,3.0,1,1,0,0,0,0,0,1,2,3,4,5,0.2,3.0
911,Seongmin Eom,KOR,2065,,3.0,1,1,0,0,0,0,0,2,3,2,9,5,0.4,3.0
912,Pawel Jelonek,POL,6421,,3.0,1,1,0,0,0,0,0,1,3,2,12,5,0.2,3.0
913,Saeed Safari,IRI,3499,,3.0,2,2,0,0,0,0,0,0,2,0,7,10,0.0,1.5
914,Gediminas  Monastyreckis ,LTU,6247,,3.0,1,1,0,0,0,0,0,0,2,0,6,5,0.0,3.0
915,Joaquin Urrutia,CHI,11862,,3.0,3,3,0,0,0,0,0,2,5,3,15,15,0.13333333333333333,1.0
916,Matthew Storer,AUS,5859,,3.0,1,1,0,0,0,0,0,1,2,1,3,5,0.2,3.0
917,Dimitrios Sparis,GRE,6198,,3.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,3.0
918,Alessandro Gandolfo,ITA,5317,,3.0,1,1,0,0,0,0,0,2,3,8,9,5,0.4,3.0
919,Samuel Ometz,SUI,6422,,3.0,1,1,0,0,0,0,0,1,2,2,5,5,0.2,3.0
920,Nazaret Calvente Santana,ESP,799,,3.0,2,2,0,0,0,0,0,2,5,5,12,10,0.2,1.5
921,Bogdan Rus,ROU,5841,,3.0,3,3,0,0,0,0,0,1,5,3,20,15,0.06666666666666667,1.0
922,Zohrab Shahbalaye,AZE,4399,,3.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,3.0
923,Pedro Avelar,BRA,3153,,3.0,1,1,0,0,0,0,0,0,1,0,4,5,0.0,3.0
924,Arnaud Ansion,BEL,327,,3.0,5,5,0,0,0,0,0,4,7,10,14,25,0.16,0.6
925,Seymur Camalzade,AZE,6154,,3.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,3.0
926,Andreas Aufschnaiter,AUT,1238,,3.0,1,1,0,0,0,0,0,1,4,5,15,5,0.2,3.0
927,Ode Rifaldi Ridjaya,INA,11454,,3.0,4,4,0,0,0,0,0,0,10,0,35,20,0.0,0.75
928,David Piccolruaz,ITA,924,,3.0,2,2,0,0,0,0,0,3,6,6,18,10,0.3,1.5
929,Ivo Häfliger,SUI,6246,,3.0,1,1,0,0,0,0,0,1,2,5,6,5,0.2,3.0
930,Patryk Moskal,POL,6119,,3.0,1,1,0,0,0,0,0,0,1,0,3,5,0.0,3.0
931,Anton Young Hong Nielsen,DEN,3861,,3.0,4,4,0,0,0,0,0,0,11,0,43,20,0.0,0.75
932,Markus Grünebach,GER,4981,,3.0,1,1,0,0,0,0,0,0,1,0,1,5,0.0,3.0
933,Remo Lehmann,SUI,4322,,3.0,1,1,0,0,0,0,0,0,2,0,5,5,0.0,3.0
934,Petro Markevych,UKR,4620,,2.66,1,1,0,0,0,0,0,0,3,0,12,5,0.0,2.66
935,Mark Scanlon,IRL,2601,,2.66,7,7,0,0,0,0,0,1,11,3,44,35,0.02857142857142857,0.38
936,William Pair,USA,6402,,2.66,1,1,0,0,0,0,0,0,1,0,3,5,0.0,2.66
937,Matus Kostka,SVK,4825,,2.66,1,1,0,0,0,0,0,0,3,0,5,5,0.0,2.66
938,Terence Saramandif,MRI,12915,176.0,2.66,1,1,0,0,0,0,0,0,0,0,0,5,0.0,2.66
939,Dmitri Karaman,CAN,6395,,2.5,1,1,0,0,0,0,0,0,1,0,1,5,0.0,2.5
940,Guy Lifshitz,ISR,4013,,2.5,2,2,0,0,0,0,0,0,0,0,0,10,0.0,1.25
941,Bernhard Röck,AUT,1228,,2.0,1,1,0,0,0,0,0,1,2,5,7,5,0.2,2.0
942,Cingiz Tagizade,AZE,6165,,2.0,2,2,0,0,0,0,0,0,3,0,10,10,0.0,1.0
943,Lukas Schnöller,AUT,6164,,2.0,1,1,0,0,0,0,0,0,1,0,1,5,0.0,2.0
944,Benjamin Fenton,CAN,6396,,2.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,2.0
945,Clement Ozun,FRA,525,,2.0,1,1,0,0,0,0,0,1,3,5,8,5,0.2,2.0
946,Bryan Mérida,GUA,6461,,2.0,1,1,0,0,0,0,0,0,1,0,2,5,0.0,2.0
947,Jorge Loredo Duran,MEX,13635,,2.0,1,1,0,0,0,0,0,0,2,0,7,5,0.0,2.0
948,Leo Ketil Bøe,NOR,3066,,2.0,1,1,0,0,0,0,0,1,4,4,12,5,0.2,2.0
