,name,country,id,height,ranking_B,events_B,rounds_B,semis_B,finals_B,gold_B,silver_B,bronze_B,tops,zones,top_attempts,zone_attempts,boulders_attempted,top_percentage,ranking_per_event_B
747,Mariia Musienko,RUS,115,,3.33,1,1,0,0,0,0,0,0,3,0,6,5,0.0,3.33
748,Sarah Hay,NZL,3766,,3.25,1,1,0,0,0,0,0,0,0,0,0,5,0.0,3.25
749,Justine Mccarney,CAN,1615,,3.25,1,1,0,0,0,0,0,0,1,0,4,5,0.0,3.25
750,Emma Stöver Wollebaek,NOR,3091,,3.25,1,1,0,0,0,0,0,0,1,0,1,5,0.0,3.25
751,Tove Wåhlin,SWE,2672,,3.16,3,3,0,0,0,0,0,0,5,0,13,15,0.0,1.0533333333333335
752,Kseniia Zakharova,UKR,12563,162.0,3.0,1,1,0,0,0,0,0,0,3,0,8,5,0.0,3.0
753,Anja Köhler ,SUI,3204,,3.0,1,1,0,0,0,0,0,0,3,0,7,5,0.0,3.0
754,Amour Paz,ISR,3981,,3.0,2,2,0,0,0,0,0,1,4,8,10,10,0.1,1.5
755,Tseng-Shun Wong,HKG,2229,,3.0,3,3,0,0,0,0,0,0,4,0,24,15,0.0,1.0
756,Sanja-Riia Collin,FIN,2818,,3.0,3,3,0,0,0,0,0,0,4,0,17,15,0.0,1.0
757,Zhuoying Chen,CHN,2945,,3.0,2,2,0,0,0,0,0,0,4,0,20,10,0.0,1.5
758,Beatrice Colli,ITA,1024,171.0,3.0,1,1,0,0,0,0,0,0,3,0,5,5,0.0,3.0
759,Reyhan Mammadova ,AZE,6255,,3.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,3.0
760,Monika Prokopiuk-Kawecka,POL,2842,,3.0,1,1,0,0,0,0,0,1,4,8,15,5,0.2,3.0
761,Patrícia Antunes,BRA,3152,,2.9,2,2,0,0,0,0,0,1,1,1,1,10,0.1,1.45
762,Iuliia Kaplina,RUS,110,,2.66,2,2,0,0,0,0,0,1,1,6,6,10,0.1,1.33
763,Camila Macedo,BRA,3142,,2.0,1,1,0,0,0,0,0,0,3,0,20,5,0.0,2.0
764,Lucile Saurel,FRA,522,,2.0,1,1,0,0,0,0,0,0,3,0,9,5,0.0,2.0
765,Milda Koreivaite,LTU,4368,,2.0,1,1,0,0,0,0,0,0,1,0,3,5,0.0,2.0
766,Mia Weeda,AUS,11824,,2.0,2,2,0,0,0,0,0,0,2,0,18,10,0.0,1.0
767,Miriam Diez Luengo,ESP,13412,,2.0,1,1,0,0,0,0,0,0,1,0,1,5,0.0,2.0
768,Yael Baharad,ISR,4005,,2.0,1,1,0,0,0,0,0,0,4,0,15,5,0.0,2.0
769,Zoé Egli,SUI,3880,164.0,2.0,3,3,0,0,0,0,0,0,8,0,26,15,0.0,0.6666666666666666
770,Riley Galloway,CAN,1651,,2.0,1,1,0,0,0,0,0,0,1,0,7,5,0.0,2.0
771,Tereza Siruckova,CZE,1447,,2.0,1,1,0,0,0,0,0,1,2,4,6,5,0.2,2.0
772,Inga Patarcic,CRO,6418,,2.0,1,1,0,0,0,0,0,0,1,0,3,5,0.0,2.0
773,Anna Maria Apel,GER,12336,,2.0,1,1,0,0,0,0,0,0,2,0,6,5,0.0,2.0
774,Enache Catrinel,ROU,7446,,1.85,1,1,0,0,0,0,0,0,0,0,0,5,0.0,1.85
775,Margarita Marsanova,USA,6358,,1.85,1,1,0,0,0,0,0,0,0,0,0,5,0.0,1.85
776,Catalina Achury,COL,7445,,1.85,1,1,0,0,0,0,0,0,0,0,0,5,0.0,1.85
777,Nataliia Stepanova,RUS,77,,1.66,1,1,0,0,0,0,0,0,3,0,6,5,0.0,1.66
778,Lujza Michalková,SVK,12352,,1.66,1,1,0,0,0,0,0,0,2,0,2,5,0.0,1.66
779,Mª Carmen Alarcón Grau,ESP,835,,1.5,2,2,0,0,0,0,0,1,2,1,8,10,0.1,0.75
780,Gülay Balik,TUR,4090,,1.4,1,1,0,0,0,0,0,0,0,0,0,5,0.0,1.4
781,Maryia Vernikouskaya,BLR,3454,,1.4,1,1,0,0,0,0,0,0,0,0,0,5,0.0,1.4
782,Tetiana Kolkotina,UKR,1517,165.0,1.4,1,1,0,0,0,0,0,0,0,0,0,5,0.0,1.4
783,Assel Marlenova,KAZ,3364,,1.4,2,2,0,0,0,0,0,0,2,0,21,10,0.0,0.7
784,Peiyang Tian,CHN,2963,,1.28,1,1,0,0,0,0,0,0,0,0,0,5,0.0,1.28
785,Johanna Sörbom,SWE,8577,,1.16,1,1,0,0,0,0,0,0,0,0,0,5,0.0,1.16
786,Nikoline Öhrström,DEN,12802,,1.16,1,1,0,0,0,0,0,0,0,0,0,5,0.0,1.16
787,Edel Lemvik,NOR,3099,,1.16,1,1,0,0,0,0,0,0,0,0,0,5,0.0,1.16
788,Roosa Huhtikorpi,FIN,7869,,1.16,1,1,0,0,0,0,0,0,2,0,7,5,0.0,1.16
789,Evdoxia - Aikaterini Kallia,GRE,4121,163.0,1.16,2,2,0,0,0,0,0,0,1,0,8,10,0.0,0.58
790,Aries Susanti Rahayu,INA,3337,,1.05,4,4,0,0,0,0,0,0,0,0,0,20,0.0,0.2625
791,Choirul Umi C,INA,3328,,1.05,4,4,0,0,0,0,0,0,5,0,16,20,0.0,0.2625
792,Myrto Petalidou,GRE,8565,,1.0,1,1,0,0,0,0,0,0,1,0,2,5,0.0,1.0
793,Cirvele Katrīna,LAT,4159,,1.0,4,4,0,0,0,0,0,1,3,3,8,20,0.05,0.25
794,Maja Petrovska,MKD,7449,,1.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,1.0
795,Rugile Tamosiunaite,LTU,4375,,1.0,2,2,0,0,0,0,0,0,1,0,4,10,0.0,0.5
796,Ana Patino,COL,7448,,1.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,1.0
797,Flor De Luna Pazan,COL,7447,,1.0,1,1,0,0,0,0,0,0,1,0,8,5,0.0,1.0
798,Veronika Simkova,CZE,1382,,1.0,1,1,0,0,0,0,0,0,2,0,5,5,0.0,1.0
799,Wai-Mui Ling,HKG,2235,,1.0,2,2,0,0,0,0,0,0,2,0,8,10,0.0,0.5
800,Phoebe Kenderdine,NZL,11779,,1.0,2,2,0,0,0,0,0,0,1,0,2,10,0.0,0.5
801,Beatriz Coimbra,POR,3785,,1.0,3,3,0,0,0,0,0,0,2,0,4,15,0.0,0.3333333333333333
802,Crina Ochenatu,ROU,2722,,1.0,2,2,0,0,0,0,0,0,4,0,7,10,0.0,0.5
803,Olga Fedyuk,POR,3790,,1.0,2,2,0,0,0,0,0,0,3,0,17,10,0.0,0.5
804,Rachelle De Charmoy,RSA,11526,,1.0,1,1,0,0,0,0,0,0,2,0,17,5,0.0,1.0
805,Eni Malenica,CRO,12688,,1.0,1,1,0,0,0,0,0,0,1,0,6,5,0.0,1.0
806,Hannah Hermann,SUI,2792,,1.0,1,1,0,0,0,0,0,0,1,0,3,5,0.0,1.0
807,Duru Güneş Yalcin,TUR,4087,,0.75,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.75
808,Carmen Contreras,CHI,3912,,0.75,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.75
809,Margarita Agambayeva,KAZ,3374,,0.75,2,2,0,0,0,0,0,0,0,0,0,10,0.0,0.375
810,Camila Flores,BRA,13105,,0.75,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.75
811,Kseniya Kopusava,BLR,3444,,0.66,1,1,0,0,0,0,0,0,2,0,9,5,0.0,0.66
812,Maria Del Carmen  Martinez ,MEX,6419,,0.57,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.57
813,Lara Özak,TUR,4072,,0.57,3,3,0,0,0,0,0,0,2,0,6,15,0.0,0.18999999999999997
814,Lana Skusek,SLO,1155,162.0,0.5,1,1,0,0,0,0,0,0,2,0,4,5,0.0,0.5
815,Iroda Rapikova,UZB,4057,,0.33,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.33
816,Ayşe Narmanli,TUR,4071,,0.33,2,2,0,0,0,0,0,0,0,0,0,10,0.0,0.165
817,Sevda Geyik,TUR,4065,,0.33,3,3,0,0,0,0,0,0,2,0,6,15,0.0,0.11
818,Amanda Speed,NZL,4997,,0.25,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.25
819,Panka Farkas,HUN,2183,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
820,Sandra Jonsson,SWE,2706,,0.0,1,1,0,0,0,0,0,1,1,2,2,5,0.2,0.0
821,Victoria Gimenez,ARG,3164,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
822,Patricia Medina,POR,3788,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
823,Elena Veretennikova,BLR,11455,,0.0,1,1,0,0,0,0,0,0,1,0,3,5,0.0,0.0
824,Sara Engqvist,SWE,2665,,0.0,1,1,0,0,0,0,0,0,2,0,2,5,0.0,0.0
825,Alexandra Kateri,GRE,13721,157.0,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
826,Begüm Kazazi̇,TUR,4080,,0.0,1,1,0,0,0,0,0,1,1,3,1,5,0.2,0.0
827,Leah Jeffries,AUS,2526,,0.0,1,1,0,0,0,0,0,0,2,0,6,5,0.0,0.0
828,Ivanova Inta,LAT,4162,,0.0,2,2,0,0,0,0,0,0,2,0,13,10,0.0,0.0
829,Tuuli Lappalainen,FIN,13762,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
830,Maja Jonjic Arnautovic,ESP,836,,0.0,1,1,0,0,0,0,0,0,1,0,4,5,0.0,0.0
831,Marie Colot,BEL,346,,0.0,2,2,0,0,0,0,0,0,1,0,4,10,0.0,0.0
832,Anne Ackre,NOR,13272,,0.0,1,1,0,0,0,0,0,0,1,0,11,5,0.0,0.0
833,Katsiaryna Pahuda,BLR,3438,,0.0,1,1,0,0,0,0,0,0,2,0,9,5,0.0,0.0
834,Saskia Thomas,RSA,1093,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
835,Valeriia Deriabina,RUS,131,,0.0,1,1,0,0,0,0,0,0,1,0,4,5,0.0,0.0
836,Hadis Nazarirobati,IRI,3482,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
837,Judit Nagy ,ROU,2733,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
838,Ruxandra-Georgeta Barbulescu,ROU,2735,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
839,Bahareh Badrabadi,IRI,3479,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
840,Lotina Diana,LAT,4153,,0.0,2,2,0,0,0,0,0,0,3,0,7,10,0.0,0.0
841,Nea Herforth Baehr,DEN,3858,,0.0,1,1,0,0,0,0,0,0,2,0,9,5,0.0,0.0
842,Valeriia Koryttseva,UKR,12821,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
843,Daria Titkina,BLR,3439,,0.0,1,1,0,0,0,0,0,0,3,0,23,5,0.0,0.0
844,Ysa Rakestraw,NED,3595,,0.0,1,1,0,0,0,0,0,0,3,0,6,5,0.0,0.0
845,Ka-Yan Wong ,HKG,2213,,0.0,1,1,0,0,0,0,0,0,2,0,3,5,0.0,0.0
846,Bianka Janecka,POL,2908,,0.0,1,1,0,0,0,0,0,0,1,0,2,5,0.0,0.0
847,Katarína Pivoňková,SVK,2783,,0.0,1,1,0,0,0,0,0,0,1,0,3,5,0.0,0.0
848,Anna Krajushkina,EST,4435,,0.0,2,2,0,0,0,0,0,0,0,0,0,10,0.0,0.0
849,Ariane Janata-Burns,RSA,13780,172.0,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
850,Yasmin Herrera,GUA,11519,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
851,Lurdes Gadala-Maria,GUA,11521,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
852,Lisa Hardiquest,BEL,361,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
853,Shifra Ben Avraham,ISR,11523,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
854,Rhoslyn Frugtniet,GBR,640,,0.0,1,1,0,0,0,0,0,0,3,0,5,5,0.0,0.0
855,Doriane Mary Saramandif,MRI,12906,,0.0,2,2,0,0,0,0,0,0,0,0,0,10,0.0,0.0
856,Bianca Magalhaes De Castro ,BRA,11614,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
857,Suet-Ying Lam,HKG,2232,,0.0,1,1,0,0,0,0,0,0,0,0,0,5,0.0,0.0
858,Hannah Sealy-Fisher,RSA,1070,,0.0,2,2,0,0,0,0,0,0,1,0,11,10,0.0,0.0
